date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:19:17	36127/36127	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:09%20GMT	https://bellevision.com.br/vantagens-divisao-ambientes-vidro/	C:/Meus%20Sites/cap/bellevision.com.br/vantagens-divisao-ambientes-vidro/index.html	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:17	33582/33582	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:10%20GMT	https://bellevision.com.br/portas-e-divisoes-de-vidro-sao-opcoes-para-delimitar-ambientes/	C:/Meus%20Sites/cap/bellevision.com.br/portas-e-divisoes-de-vidro-sao-opcoes-para-delimitar-ambientes/index.html	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:17	31812/31812	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:10%20GMT	https://bellevision.com.br/motivos-para-fazer-divisao-de-ambientes-com-vidro/	C:/Meus%20Sites/cap/bellevision.com.br/motivos-para-fazer-divisao-de-ambientes-com-vidro/index.html	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:18	191152/191152	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Dec%202020%2017:54:34%20GMT	https://bellevision.com.br/wp-content/uploads/2020/12/0191529d8919242777941fbd340631aa76ec2c2523.jpg	C:/Meus%20Sites/cap/bellevision.com.br/wp-content/uploads/2020/12/0191529d8919242777941fbd340631aa76ec2c2523.jpg	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:18	14800/14800	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:11%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/601	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/601.json	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:18	33010/33010	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:11%20GMT	https://bellevision.com.br/onde-usar-divisorias-de-vidro/	C:/Meus%20Sites/cap/bellevision.com.br/onde-usar-divisorias-de-vidro/index.html	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:18	32890/32890	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:11%20GMT	https://bellevision.com.br/como-usar-vidro-na-decoracao-de-sua-casa/	C:/Meus%20Sites/cap/bellevision.com.br/como-usar-vidro-na-decoracao-de-sua-casa/index.html	(from https://bellevision.com.br/category/divisao-de-ambiente/)
16:19:18	2826/2826	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:11%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fvidro-retratil-para-churrasqueira-em-jundiai%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed88e7.json	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:19	44314/44314	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:12%20GMT	https://bellevision.com.br/category/envidracamento-de-sacadas/page/2/	C:/Meus%20Sites/cap/bellevision.com.br/category/envidracamento-de-sacadas/page/2/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:19	2965/2965	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:12%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fvidro-retratil-para-churrasqueira-em-jundiai%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedb310	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:20	91102/91102	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Oct%202021%2014:26:20%20GMT	https://bellevision.com.br/category/envidracamento-de-sacadas/feed/	C:/Meus%20Sites/cap/bellevision.com.br/category/envidracamento-de-sacadas/feed/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:20	39050/39050	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:12%20GMT	https://bellevision.com.br/fechamento-de-sacadas-em-sao-bernardo-do-campo/	C:/Meus%20Sites/cap/bellevision.com.br/fechamento-de-sacadas-em-sao-bernardo-do-campo/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:20	37642/37642	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:12%20GMT	https://bellevision.com.br/envidracamento-de-sacadas-em-santo-andre/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacadas-em-santo-andre/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:20	39284/39284	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:12%20GMT	https://bellevision.com.br/envidracamento-de-sacada-em-moema/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacada-em-moema/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:20	43112/43112	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:13%20GMT	https://bellevision.com.br/category/envidracamento-de-sacadas/page/3/	C:/Meus%20Sites/cap/bellevision.com.br/category/envidracamento-de-sacadas/page/3/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:21	2847/2847	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:14%20GMT	https://bellevision.com.br/wp-json/wp/v2/categories/4	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/categories/4.json	(from https://bellevision.com.br/category/blog/)
16:19:21	36192/36192	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:14%20GMT	https://bellevision.com.br/category/envidracamento-de-sacadas/page/4/	C:/Meus%20Sites/cap/bellevision.com.br/category/envidracamento-de-sacadas/page/4/index.html	(from https://bellevision.com.br/category/envidracamento-de-sacadas/)
16:19:21	844/844	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:14%20GMT	https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/feed/	C:/Meus%20Sites/cap/bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/feed/index.html	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:14%20GMT	https://bellevision.com.br/?p=601	C:/Meus%20Sites/cap/bellevision.com.br/indexbdc9.html	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:22	15739/15739	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/598	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/598.json	(from https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/)
16:19:22	37223/37223	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/3-motivos-para-criar-ambientes-integrados-com-vidros-na-sua-casa/	C:/Meus%20Sites/cap/bellevision.com.br/3-motivos-para-criar-ambientes-integrados-com-vidros-na-sua-casa/index.html	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:22	2799/2799	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fdivisoria-de-vidro-retratil-em-sorocaba%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedfe76.json	(from https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/)
16:19:22	33385/33385	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/como-limpar-sacadas-de-vidro/	C:/Meus%20Sites/cap/bellevision.com.br/como-limpar-sacadas-de-vidro/index.html	(from https://bellevision.com.br/vidro-retratil-para-churrasqueira-em-jundiai/)
16:19:22	43733/43733	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/category/blog/page/2/	C:/Meus%20Sites/cap/bellevision.com.br/category/blog/page/2/index.html	(from https://bellevision.com.br/category/blog/)
16:19:23	2938/2938	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:15%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fdivisoria-de-vidro-retratil-em-sorocaba%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed33b9	(from https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/)
16:19:23	42424/42424	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:16%20GMT	https://bellevision.com.br/category/blog/page/3/	C:/Meus%20Sites/cap/bellevision.com.br/category/blog/page/3/index.html	(from https://bellevision.com.br/category/blog/)
16:19:23	95230/95230	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Oct%202021%2014:26:20%20GMT	https://bellevision.com.br/category/blog/feed/	C:/Meus%20Sites/cap/bellevision.com.br/category/blog/feed/index.html	(from https://bellevision.com.br/category/blog/)
16:19:23	40894/40894	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:16%20GMT	https://bellevision.com.br/category/blog/page/5/	C:/Meus%20Sites/cap/bellevision.com.br/category/blog/page/5/index.html	(from https://bellevision.com.br/category/blog/)
16:19:24	15120/15120	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:17%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/580	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/580.json	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:24	829/829	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:17%20GMT	https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/feed/	C:/Meus%20Sites/cap/bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/feed/index.html	(from https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/)
16:19:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:17%20GMT	https://bellevision.com.br/?p=598	C:/Meus%20Sites/cap/bellevision.com.br/index424e.html	(from https://bellevision.com.br/divisoria-de-vidro-retratil-em-sorocaba/)
16:19:24	2701/2701	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:17%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fcortina-de-vidro-em-bertioga%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed5e6c.json	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:24	794/794	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:17%20GMT	https://bellevision.com.br/cortina-de-vidro-em-bertioga/feed/	C:/Meus%20Sites/cap/bellevision.com.br/cortina-de-vidro-em-bertioga/feed/index.html	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/?p=580	C:/Meus%20Sites/cap/bellevision.com.br/index5b8d.html	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:24	2840/2840	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fcortina-de-vidro-em-bertioga%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed34fb	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:25	40271/40271	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/e-preciso-algum-tipo-de-autorizacao-para-fazer-fechamento-de-sacadas-em-condominios/	C:/Meus%20Sites/cap/bellevision.com.br/e-preciso-algum-tipo-de-autorizacao-para-fazer-fechamento-de-sacadas-em-condominios/index.html	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:25	15960/15960	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/544	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/544.json	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:25	37267/37267	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/envidracamento-de-sacada-solucao-para-todas-as-estacoes-do-ano/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacada-solucao-para-todas-as-estacoes-do-ano/index.html	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:25	37411/37411	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:18%20GMT	https://bellevision.com.br/manutencao-preventiva-no-envidracamento-de-sacadas-entenda-a-importancia/	C:/Meus%20Sites/cap/bellevision.com.br/manutencao-preventiva-no-envidracamento-de-sacadas-entenda-a-importancia/index.html	(from https://bellevision.com.br/cortina-de-vidro-em-bertioga/)
16:19:26	2850/2850	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:19%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-retratil-em-campinas%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed5e74.json	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:26	850/850	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:19%20GMT	https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/feed/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/feed/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:19%20GMT	https://bellevision.com.br/?p=544	C:/Meus%20Sites/cap/bellevision.com.br/index044f.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:26	2989/2989	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:19%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-retratil-em-campinas%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedf691	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:27	38166/38166	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:20%20GMT	https://bellevision.com.br/beneficios-de-uma-sacada-de-vidro-no-verao-conforto-termico-e-fundamental/	C:/Meus%20Sites/cap/bellevision.com.br/beneficios-de-uma-sacada-de-vidro-no-verao-conforto-termico-e-fundamental/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:27	35686/35686	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:20%20GMT	https://bellevision.com.br/envidracamento-de-varanda-e-rede-de-protecao-se-complementam/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-varanda-e-rede-de-protecao-se-complementam/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:27	16567/16567	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:20%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/537	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/537.json	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:27	2783/2783	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-no-tatuape%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed29f7.json	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:27	35006/35006	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:20%20GMT	https://bellevision.com.br/home-office-faca-da-sacada-o-seu-escritorio/	C:/Meus%20Sites/cap/bellevision.com.br/home-office-faca-da-sacada-o-seu-escritorio/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:28	37927/37927	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/valorize-seu-apartamento-com-o-envidracamento-da-sacada/	C:/Meus%20Sites/cap/bellevision.com.br/valorize-seu-apartamento-com-o-envidracamento-da-sacada/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-retratil-em-campinas/)
16:19:28	2922/2922	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-no-tatuape%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedea60	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:28	820/820	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/feed/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacadas-no-tatuape/feed/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:29	32766/32766	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/vidro-temperado-o-vidro-do-envidracamento-de-varanda/	C:/Meus%20Sites/cap/bellevision.com.br/vidro-temperado-o-vidro-do-envidracamento-de-varanda/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:29	15588/15588	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/530	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/530.json	(from https://bellevision.com.br/envidracamento-de-sacadas-em-maua/)
16:19:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:21%20GMT	https://bellevision.com.br/?p=537	C:/Meus%20Sites/cap/bellevision.com.br/indexfbc0.html	(from https://bellevision.com.br/envidracamento-de-sacadas-no-tatuape/)
16:19:29	811/811	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:22%20GMT	https://bellevision.com.br/envidracamento-de-sacadas-em-maua/feed/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacadas-em-maua/feed/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-em-maua/)
16:19:30	2791/2791	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:23%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-em-maua%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed229c.json	(from https://bellevision.com.br/envidracamento-de-sacadas-em-maua/)
16:19:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:23%20GMT	https://bellevision.com.br/?p=530	C:/Meus%20Sites/cap/bellevision.com.br/indexde52.html	(from https://bellevision.com.br/envidracamento-de-sacadas-em-maua/)
16:19:30	2930/2930	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:23%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-em-maua%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embed30b4	(from https://bellevision.com.br/envidracamento-de-sacadas-em-maua/)
16:19:30	16538/16538	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:23%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/526	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/526.json	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:31	839/839	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:24%20GMT	https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/feed/	C:/Meus%20Sites/cap/bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/feed/index.html	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:31	2790/2790	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:24%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Ffechamento-de-sacadas-na-mooca-sao-paulo%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embeddbe9.json	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:24%20GMT	https://bellevision.com.br/?p=526	C:/Meus%20Sites/cap/bellevision.com.br/index6a35.html	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:31	2931/2931	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:24%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Ffechamento-de-sacadas-na-mooca-sao-paulo%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embeda0a3	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:32	30918/30918	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:25%20GMT	https://bellevision.com.br/vantagens-do-fechamento-de-sacadas/	C:/Meus%20Sites/cap/bellevision.com.br/vantagens-do-fechamento-de-sacadas/index.html	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:32	38391/38391	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:25%20GMT	https://bellevision.com.br/como-fazer-uma-sacada-integrada-com-vidros-conheca-essa-tendencia/	C:/Meus%20Sites/cap/bellevision.com.br/como-fazer-uma-sacada-integrada-com-vidros-conheca-essa-tendencia/index.html	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:32	16831/16831	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:25%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/522	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/522.json	(from https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/)
16:19:32	37769/37769	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Oct%202021%2019:19:25%20GMT	https://bellevision.com.br/entenda-como-reduzir-os-ruidos-externos-do-seu-lar/	C:/Meus%20Sites/cap/bellevision.com.br/entenda-como-reduzir-os-ruidos-externos-do-seu-lar/index.html	(from https://bellevision.com.br/fechamento-de-sacadas-na-mooca-sao-paulo/)
16:19:32	2787/2787	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:25%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-na-vila-mariana%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedc143.json	(from https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/)
16:19:33	834/834	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:26%20GMT	https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/feed/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/feed/index.html	(from https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/)
16:19:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:26%20GMT	https://bellevision.com.br/?p=522	C:/Meus%20Sites/cap/bellevision.com.br/index28a7.html	(from https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/)
16:19:33	2926/2926	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Oct%202021%2019:19:26%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacadas-na-vila-mariana%2F&format=xml	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embeddd30	(from https://bellevision.com.br/envidracamento-de-sacadas-na-vila-mariana/)
16:19:33	16116/16116	---MC-	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:26%20GMT	https://bellevision.com.br/wp-json/wp/v2/posts/518	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/wp/v2/posts/518.json	(from https://bellevision.com.br/envidracamento-de-sacada-em-perdizes/)
16:19:33	819/819	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2013%20Oct%202021%2019:19:26%20GMT	https://bellevision.com.br/envidracamento-de-sacada-em-perdizes/feed/	C:/Meus%20Sites/cap/bellevision.com.br/envidracamento-de-sacada-em-perdizes/feed/index.html	(from https://bellevision.com.br/envidracamento-de-sacada-em-perdizes/)
16:19:33	2748/2748	---M--	200	added ('OK')	application/json	date:Wed,%2013%20Oct%202021%2019:19:27%20GMT	https://bellevision.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbellevision.com.br%2Fenvidracamento-de-sacada-em-perdizes%2F	C:/Meus%20Sites/cap/bellevision.com.br/wp-json/oembed/1.0/embedca39.json	(from https://bellevision.com.br/envidracamento-de-sacada-em-perdizes/)
16:19:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Oct%202021%2019:19:27%20GMT	https://bellevision.com.br/?p=518	C:/Meus%20Sites/cap/bellevision.com.br/indexa51f.html	(from https://bellevision.com.br/envidracamento-de-sacada-em-perdizes/)
